Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror
42,2.25,0.01,100,1,300000.0,2.1939923748486565e-05,0.00018385582481173814,-0.0001568518702370264,4.091926410055538e-05,-4.2638074904681105e-05,1.6943336314001303e-05,0.00010752956415192904,7.331626705117021e-05,-3.452593239048466e-05,-9.676350331709796e-06,-4.527024689110498e-05,-5.3689402784021136e-05,9.234440248551258e-06,-1.2961280464988087e-05,0.00016193904649427365,-4.611339754255229e-05,4.3477096166169914e-05,3.0412229845238436e-05,0.00013685433314237762,-0.0001533929252393503,-2.7817263230951418e-05,-3.4304750691229206e-05,-5.411928120856955e-05,-2.9534779858716347e-05,3.012348112276863e-06,4.597340943959934e-05
43,2.25,0.01,100,1,300000.0,-7.345519720138968e-05,-0.00021353891605826162,-6.797305050325179e-06,-9.254102046576799e-06,-2.052683261961256e-05,9.704237485437173e-06,4.166423474179584e-05,-8.838908342622526e-06,-1.3991898717947591e-05,-1.091978621999765e-05,-6.97592983142081e-05,0.00017672350147688833,-1.9852330074039626e-05,-1.9360337570636785e-05,0.00023043279244009735,9.905276407806685e-05,-6.915630960699884e-06,-4.494364559977975e-05,0.00017889478510191515,0.00025756310320318654,-3.719250371348902e-05,1.8021557343466533e-05,0.00021280600153079037,0.00020335886689996848,-1.7478809864425404e-05,3.18652182920277e-05
44,2.25,0.01,100,1,300000.0,2.562388358794208e-05,0.00020324811041083586,-0.0001180764558839175,0.00023403709984745705,1.1734029681218922e-05,-4.9617666691838525e-05,0.00010035158116693347,0.00022202653044645575,-2.756112470208496e-05,-4.4086625954400676e-05,-8.499226547858008e-05,-8.081740251739036e-06,-4.833999664676361e-06,2.669859725150269e-05,-0.0002980083339730349,-0.000216829041624256,3.18701916281092e-05,-2.7785480170734844e-05,0.00029374802584813915,-0.00014659335602642312,4.1193405171893354e-05,-4.919137691103164e-05,0.00023709763713182557,-6.928060578234824e-05,-6.578009988645284e-06,4.5665901904202564e-05
45,2.25,0.01,100,1,300000.0,-0.00029194322665434966,-0.00029910469274159956,0.0001938900466129662,-0.0001326666016302291,-2.0698199745862436e-05,-1.2867462691793242e-05,-0.00017705591670585225,-6.69857247868972e-05,2.296560462590875e-05,3.692300373356023e-05,-0.00017335641980730757,-0.00017611670105171517,3.215004539856611e-05,-1.7572247810032938e-05,-0.0002041056382843367,5.5750320786367494e-05,2.726862933864976e-05,-4.988796794879304e-05,-0.00022802693661180172,0.0002785134064072406,2.1870940028364894e-05,-3.741060859060857e-05,0.00013189366786612423,8.150960216037897e-05,-3.219645217464942e-05,2.57822515918439e-05
46,2.25,0.01,100,1,300000.0,5.9942159236871034e-05,-6.995875943617634e-05,0.00016827403273240966,-0.00029691596864389147,-1.9137382342564093e-05,-1.3684787482222016e-05,0.0002836768771185123,-1.2256072670578633e-06,-4.670511300430477e-05,-3.21737931741346e-05,2.3616370488255267e-05,-7.996825674469034e-05,-3.1384952843345536e-05,4.5884916975972086e-05,-1.972965201941173e-05,-0.0002587868944310372,2.4698729699178854e-05,-2.9852599718328612e-05,9.098870982854763e-05,-0.00011392570786683835,1.6017365140334675e-05,-2.7171169227273085e-05,-4.919801398302272e-05,0.0002983429777641653,-2.196107358104582e-05,-3.3120556293354393e-06
47,2.25,0.01,100,1,300000.0,-3.9776928446516764e-05,-7.673808567209401e-05,-0.00016412566182332514,-0.0002569505855311824,-4.3097074165671405e-06,-1.4019398711995503e-05,0.00014920087631123744,0.00019792941699936338,2.4607189588057964e-05,1.824900775448381e-05,-2.1979015101233836e-05,-0.00027174053059231105,-3.228456816331035e-05,-4.3459737797729214e-05,0.00023768337530201156,0.0001542459918554687,-3.4422892614059168e-06,2.595549495172459e-06,0.0002796882869822911,-4.863628747186772e-05,3.607853997647602e-05,1.7662012948752965e-05,0.0002729973258766922,-0.00013139720577504582,2.2926308337324325e-05,-4.0993203537989935e-05
48,2.25,0.01,100,1,300000.0,-0.0002608051344901839,-0.00018989393101923884,-0.00017900489258670084,-0.00023361737780793786,-4.009314653705945e-05,-1.8292953168828622e-05,-0.00020407895714950967,-0.00022202605423518956,1.374230185143096e-05,-4.8568200299745235e-05,0.00011487455431040102,-0.00022330297852414969,-2.9738321130405066e-05,-2.613858179904979e-05,-0.00026575868212159234,-8.099778630647663e-05,3.786875328440289e-05,1.9174587737688294e-05,0.00021609142779420361,-2.4228108591726214e-05,-1.789048419750675e-05,-4.601409238621189e-05,2.8089648504013044e-05,4.5964485312333895e-05,4.24780561160954e-05,-1.9397249528986508e-05
49,2.25,0.01,100,1,300000.0,0.00013172575421504894,0.0001759980949650984,-4.27471264841549e-05,-0.00010385996570307199,-2.821066736720247e-05,-4.133367526378721e-05,0.00022226761602558092,-0.00020465730877755446,-3.690466953557856e-05,-3.236062935254055e-05,0.00021625034023594198,-0.00023669177043555024,3.0517747533620426e-05,1.6626599812811432e-05,9.38260805278301e-05,0.00021108424363095731,-1.7959841742611324e-05,3.594328335183647e-05,-0.00014767042532786651,0.00027693207731677643,-2.7191615647688883e-05,2.579433027402342e-05,5.430385200185222e-05,0.00015569487006871006,-9.017471936144215e-06,-1.88689393576597e-05
50,2.25,0.01,100,1,300000.0,-0.00010509847329062216,-0.0002456025914498527,-6.591460851129645e-05,-4.9169831539696424e-05,3.586728847215027e-05,2.429101804674992e-05,-0.00011266018102153681,0.00025754202573031543,-9.109038212127788e-06,-7.717243802271944e-06,-0.00015784389828004696,0.00017392504482536218,-4.799878625990633e-05,3.794092873681419e-05,0.00014354334265203342,-0.0002878306029515263,3.5427433446166524e-05,4.553747279768352e-05,3.915145978317173e-05,0.0002505010988246926,-3.3622130009121576e-05,1.540734492823458e-05,3.9885928627110025e-05,-0.00025150905930462026,3.518897921679906e-05,3.919118188340492e-05
51,2.25,0.01,100,1,300000.0,1.923488230927634e-05,0.00026460756384159026,-0.00020852347644334133,0.00022072260923881886,-2.854705172380573e-05,-3.567616771264068e-06,-1.733456797084541e-05,0.0002754059107733327,-3.688942560990981e-05,-1.7223911725857931e-06,0.00013654950376756973,0.00024563707543124436,-4.5963292450931405e-05,-7.453906701812133e-06,0.00025920632812489493,-0.00015432478835991848,1.659617743953676e-05,1.4573793851853859e-05,-0.0002857712431271812,-0.00012274899926778695,1.9034126206549227e-05,2.3165488755701228e-05,7.171509647442602e-05,-1.5861502950546326e-05,-2.305958239088095e-05,2.466843297797042e-05
52,2.25,0.01,100,1,300000.0,0.0002793526539063951,-0.00010912644112660638,0.00015665808160543736,0.000140053935517409,-4.568145616373942e-05,1.6984782243649506e-06,-0.00024410509988373027,-0.00012242341089096023,9.979692866019747e-07,-4.9208786801144237e-05,5.450495567366209e-05,4.89077371936882e-05,3.826576560858541e-05,4.0797454972425676e-05,-0.0001932171267715847,9.659396396390768e-05,3.2220511938811824e-05,4.2265943036366196e-05,-0.00015368167013751728,9.241157299947955e-05,-4.5263312280874245e-05,-3.295970680653666e-05,0.0002802297493819744,-0.00018504443897998137,4.061092511890632e-06,2.818211472859116e-05
53,2.25,0.01,100,1,300000.0,1.519758466424811e-05,-0.0001904132649882136,0.0002976069797248298,-0.00020233314419379548,3.745492261820622e-05,-3.0214063448117202e-05,-3.950949869061107e-05,-0.00018768789044023058,3.591853700805647e-05,6.984549820780951e-06,-0.00028538924725071506,-0.00010132091414604601,6.7389151943762925e-06,2.4391447537211823e-05,-6.0852600984651604e-05,0.00019147637911057707,-1.5171599150682566e-05,-2.8533053407612997e-05,0.00015384290784117486,0.00019714281524361765,2.675705624884569e-05,-3.3909138744739544e-05,0.0001641528567166975,0.00024722530203871766,6.02767294611981e-06,-1.1426061289259551e-05
54,2.25,0.01,100,1,300000.0,9.249601407318214e-05,-0.0001544476575226209,0.0002217300210826983,0.0002208685266873543,-2.0680268105902956e-06,-1.9100136716526097e-05,0.00010987662333055873,7.701441104715652e-05,1.309591950992022e-05,2.8085247289731044e-05,-0.0002589913183982919,-1.8560122508353273e-05,-3.747644471424867e-05,4.677942117281855e-06,0.0002081323286123611,-1.3517215006685036e-05,3.100700924929298e-06,2.62218551479152e-06,0.00023285129068180177,4.3928912100104744e-05,2.7476590388144513e-05,-4.789933861479608e-05,-0.00029656096426315106,0.00010046734269118156,3.627741139293103e-05,1.694417077737198e-05
55,2.25,0.01,100,1,300000.0,0.00017100759642752107,0.0002324878411528849,6.05231471028208e-05,0.00023224732231413072,5.939014343328417e-06,7.893102525949333e-06,-0.0002563845654440795,0.00026017327010720374,-1.9031457425217104e-05,-4.761593069110511e-05,0.00020962428094238827,-0.0001269363835195112,1.75714864127607e-05,1.9304744241831707e-05,0.00020390979649817265,5.7098953133153676e-05,-9.767432699200543e-06,4.5330373993876404e-05,0.0002951980230203451,-0.00017630616161111462,-3.480152705550603e-05,3.345014251550084e-06,-0.00027623533508924466,5.347790865525278e-05,-2.1911772421360655e-05,4.7517244347052106e-05
56,2.25,0.01,100,1,300000.0,0.00025417442963878405,9.523116706582622e-05,0.00025794020284971073,-4.7217177095602674e-05,4.296450334744133e-07,-3.0776406551288014e-05,-5.9229024890381746e-05,-0.00029149765087791,-9.51248476325364e-06,-2.3882010783980967e-05,0.00016684675468999925,0.00029343184417845606,5.27165542797414e-06,-1.9832810475752516e-05,0.000248949661889312,-0.00010084168569380342,-7.422224375339012e-07,7.930716390534046e-06,-0.00017834471032336348,0.00023881239520714357,2.174289428639471e-05,-3.305596991731102e-05,0.00012733959265322323,-0.00026658112689577156,-3.3502740915577337e-05,-4.960344869399709e-05
57,2.25,0.01,100,1,300000.0,0.00010481327198336084,-8.488463780204571e-05,-3.565326698179471e-05,4.242310286003731e-05,3.2390094575114016e-05,-4.6363594620196014e-05,-0.0002272693541031388,-2.3516227643457805e-05,-1.7032213390142215e-05,-4.5795698596635575e-05,-0.00014323125447893506,0.00027066278878302795,9.123673108571695e-06,8.584741301449104e-06,-0.00028175524359421876,5.291591735853842e-05,4.259982252925717e-05,8.149116023110959e-06,-0.00022933816985522184,0.00018571229275577263,7.217966146457822e-06,-1.1106019995574022e-05,1.4187155078215492e-06,6.123821149279498e-05,-4.570763261053412e-05,1.4794857394337143e-05
58,2.25,0.01,100,1,300000.0,0.000186598699486938,0.00020173447550891904,5.304937866525296e-05,1.8644894997836862e-05,-4.926478310793906e-06,-4.038020625313974e-05,-0.000261658369490178,8.978707639194325e-05,-1.3591317527561975e-05,-3.91614354338356e-05,-0.00017488711490892692,3.675653486644794e-05,3.138380767547995e-05,1.1981711231897534e-06,0.0002487576295007473,3.281638779335924e-05,2.268504919911321e-06,-1.2635580286923266e-05,-4.887157422332403e-05,-7.247617638777808e-05,3.4800443638762444e-05,-4.042117154637983e-05,-0.00013522323233464823,0.00013577236649679996,-2.0708756006594765e-05,-3.701649913848681e-06
59,2.25,0.01,100,1,300000.0,-3.394579539364918e-05,-5.5755647569604274e-05,-0.00015445725431840495,0.000145739326276045,1.4780900753080222e-05,4.9494188860763756e-05,0.000157717468307937,-3.772694267829336e-05,-4.728219719128321e-06,-5.744512758009681e-06,-0.0001337520109010572,0.0002986041358196912,3.3637999767546064e-05,4.3001533964717654e-05,-0.0001809809212360648,-0.00015824893730236319,-2.7847403584167953e-05,-2.6306318782397288e-05,0.0002737114910348175,-0.0002468865238788807,2.3970229952419705e-05,-3.599460033823808e-05,0.00023617671734746886,4.128041284895645e-05,-4.943709513563524e-05,-4.4658766065492906e-07
60,2.25,0.01,100,1,300000.0,-0.0001809285225224995,-0.00020126572167391746,8.817112417473365e-05,4.3425241697127846e-05,3.217209163718827e-05,3.824044768845672e-05,-0.00012414593501288592,0.0002667209361135328,4.7179112627735815e-05,1.3450081683692953e-05,-0.0001504993305370847,-1.446590324587579e-05,-4.047772663505046e-05,-3.036520880179501e-05,-0.00025150828817765953,0.00012871282486943503,2.6114584700227316e-05,2.160804819952336e-05,-0.0001729555701213341,0.00019888432395231628,3.9576565242604196e-05,2.9144667537446798e-05,0.0002869476202312931,0.0002421576612954076,3.776328793412875e-05,2.2137389620410914e-05
61,2.25,0.01,100,1,300000.0,4.6673364438466227e-05,-0.00027719167359011265,3.718155014248117e-05,-0.0002963243256888662,3.7686739219783636e-05,3.6274310945927784e-05,-5.7143583039805405e-06,0.00017763995801559215,-2.031743493051741e-05,-1.5702916955455982e-05,4.239178089741793e-05,-0.00018664079797745014,3.7898619637990104e-05,3.555540269637493e-05,2.4087981990688094e-05,0.00013183660146246835,-1.6440017718533785e-05,8.970855304787184e-06,-0.00017495362517271025,-0.0002848468980047387,-2.0722455399906193e-05,2.8522332565329227e-05,-9.788308524419115e-06,0.0002546808034264327,1.8079266287886687e-05,9.596330284088823e-07
62,2.25,0.01,100,1,300000.0,0.00021059901209264726,0.00010535441884005177,-0.00020598211016031377,-0.0001403068091917507,2.782885626738226e-05,2.6197452313081873e-05,-0.00017341736859509697,-0.00013020600118864573,1.101242528566215e-06,2.1508876819332742e-07,0.0002892391730323735,-7.755107215150843e-06,4.7917605271835096e-05,4.551992277589215e-06,4.668700545449765e-07,0.00011445043502452106,-1.6713542329285268e-05,9.813633264649733e-06,0.00010088889931007328,-9.81189787204739e-05,-1.069157889878766e-05,2.330640886395871e-05,-0.0002620760320761205,0.00011256710108445238,-5.280113360184958e-06,4.364721886185806e-05
63,2.25,0.01,100,1,300000.0,3.65865183378167e-05,0.0002853554803924615,-0.00014722590560562815,0.00014549301076770943,-4.1953450944551675e-05,1.4839436006639272e-05,0.00016621130691818822,-0.00019011818732341806,2.621107170790104e-05,2.20837108720815e-05,-0.00022513370146005728,0.00013983637161236616,3.605721083266443e-05,-3.352342122233602e-05,-0.0001559661250754413,-1.828302056065893e-05,1.6728431807055932e-05,-4.8891923195981016e-05,-0.00028315745586591904,7.567310363961003e-05,-1.8462207472667322e-05,5.717841876061668e-06,0.00019661133650347116,-7.89099195535075e-05,-9.910893393250565e-06,2.6895205606698292e-05
64,2.25,0.01,100,1,300000.0,-0.00016568780553435238,0.00010212227492532774,-0.00022519941421647968,0.00020125696574877346,-1.666548090120663e-05,2.0002619425131612e-05,-0.0001517152664459859,-1.0921942731720866e-05,4.603270801824667e-05,-2.2821941830079442e-05,-9.044286352173975e-05,-0.00020606237333379603,-1.651888725000742e-05,-2.2110839309846775e-05,9.959695051634101e-05,-0.00014226809298852416,-1.1466146338307101e-05,2.390376733353602e-07,4.3008190335805364e-05,0.00012676651889779723,8.262366311660383e-06,-1.460583276947303e-05,-0.00011211924369540003,2.1513543229287042e-05,4.7513361472809513e-05,8.799653207367043e-06
65,2.25,0.01,100,1,300000.0,-0.00027290131219352183,-0.0001316196102729988,0.00022295634954166234,0.0002567498748460967,-4.683827675229846e-05,-4.173967801935892e-05,-0.0002295001092533701,6.278712802957579e-05,-4.620873853114333e-05,-1.1554312587928128e-05,0.00013980576065520143,-1.4024817794568351e-06,1.8422405393083375e-05,-1.903384275921258e-05,-0.00021588847059615543,-0.00016021799812941916,-4.8011117099783475e-05,-3.4500385244446856e-05,6.62300402826853e-05,-2.81242376799999e-05,-2.067114294037951e-06,3.791288668532956e-05,0.0002309350924501005,-0.0001567374744251516,-2.5390844031106077e-05,-3.0360505587226233e-06
66,2.25,0.01,100,1,300000.0,-0.00028818357585416233,-0.0002832701503228343,-0.00019824106881737347,-2.9852515757214848e-05,1.7235145817858907e-06,-4.009151396326571e-05,0.00021255601562653758,-7.806198091501261e-05,-2.4685486813678028e-05,-2.5446863951046063e-05,0.0001705224259610796,0.00010339959904603544,1.1325239747628201e-05,2.192746708722071e-05,2.6870843235994666e-05,-5.3356827924100705e-05,2.7595408683336226e-05,4.78259959696961e-05,-0.0001398004984083645,-0.0001348603580556599,-4.2179278648409946e-05,-2.7439535854974118e-05,-4.413918265511397e-05,0.00022181667759426396,2.794631932589468e-05,3.128311601751051e-05
67,2.25,0.01,100,1,300000.0,0.00028311436434557026,5.956314511708393e-06,0.000220735507821656,-6.0529286143036785e-05,-2.2192177654849934e-05,-1.474789490996565e-05,0.0002716180296940313,0.00026877013005797626,3.208669201249739e-05,1.3408263843857133e-05,4.1696293412021e-05,-0.0001730033751078212,2.4611702206623e-05,4.989593709326749e-05,-8.966104525383385e-05,0.00025124952759695776,-9.75586802819328e-06,-3.187903323194317e-05,0.0002628939088689481,-6.183283852167947e-05,-2.1361912632177794e-05,9.200788375561265e-06,-8.391564059034149e-05,-0.000178788380655812,-4.482747747909852e-05,-3.290328738139321e-05
68,2.25,0.01,100,1,300000.0,0.00017731360120893595,-0.00028306100482962333,4.4344443498570585e-05,-0.00019778391159086726,-2.6497023498405716e-05,4.759705985900587e-05,-0.0002857189454076991,-0.00010880841405105216,-3.623692975372191e-05,-2.116735717710172e-05,-0.00026054108875267934,-7.457238926665503e-05,2.076381391340012e-05,-1.7456258100744624e-05,0.00012689243016584671,-0.00011121644635479864,3.274744814720882e-05,3.2615278158018895e-05,-0.00011772567833803245,-0.00020917173091297668,-2.120092586237039e-05,9.214302605904266e-06,-0.00022025052638999828,5.249131078530238e-05,-2.508944022068608e-05,-2.093190140733765e-05
69,2.25,0.01,100,1,300000.0,-0.00014182879484813285,0.0001901323925641559,-0.00015878946545142407,0.00010368395312685834,4.1772040869430194e-05,2.3047306993032528e-07,-0.0001903238117725871,8.413535426905587e-06,1.9374604789090507e-06,8.139711853404488e-06,-0.00015738199404275222,0.00026096272023199996,-1.4108705071239892e-05,-7.1322083278293786e-06,-2.8674925250503185e-05,0.00015097774977119739,7.733351193804481e-07,1.579529475708609e-05,-0.00017049656225854123,-7.439854547409801e-05,-1.3363426069468634e-06,-4.229934664738635e-05,1.3046750077754855e-05,5.464686270669698e-05,2.660935935843691e-05,1.119395779212772e-05
70,2.25,0.01,100,1,300000.0,0.00017156825662759914,0.00026532413774773075,0.00021303113290516742,-0.0002636306691570191,1.859908177546577e-06,-3.786624953141986e-05,8.204035860633632e-05,0.00020107565143981707,-3.079589271725798e-05,-3.892811970654209e-05,7.234857269203509e-05,-7.259712333601478e-05,2.891497317863926e-05,-2.3786509218007146e-05,5.650077238817232e-06,-0.00011679702018173218,4.650656344423931e-06,-1.0802052025535961e-05,-0.00027751202321793034,8.791816728217518e-05,-4.618529619549404e-06,4.830687363767155e-05,2.8110879427728475e-05,-9.572676228443306e-05,2.378257149606353e-05,-4.555812211625906e-05
